10.077,4.651,4.651,3.876,4.651,6.976,3.876,5.426,8.527,15.503,3.101,11.627,9.302,7.752,5.426,7.752,8.527,13.178,0,4.651,-5.573,-2.054,-4.009,-3.037,1.384,5.978,2.352,1.339,-3.654,-2.687,4.135,2.421,-4.677,-2.156,-0.57,5.731,0.46,-1.031,-4.186,-4.868,2.899,5.231,-5.163,-5.402,-6.489,-7.318,2.976,1.101,-4.864,-1.828,-0.223,1.764,-1.699,-3.47,-0.147,0.629,-4.936,1.063,1.988,-0.297,4.555,0.978,7.076,5.83,1.913,1.06,-9.493,-2.158,-0.438,-2.195,-1.677,0.172,1.177,-2.587,-1.441,-1.989,-1.559,0.287,1.206,-1.359
11.224,5.612,9.821,18.239,11.224,8.418,1.403,9.821,9.821,35.075,2.806,12.627,11.224,14.03,11.224,23.851,11.224,9.821,5.612,9.821,-10.334,6.107,-18.691,-17.634,12.235,11.286,-5.447,-1.398,3.433,-9.175,-8.22,1.468,3.756,-2.592,2.46,-0.639,-1.708,-3.291,4.779,6.203,16.66,20.747,-18.92,-22.222,-12.032,-8.072,11.126,16.835,-9.081,-4.125,-5.588,-15.922,1.404,4.189,-4.749,0.782,-13.961,-19.89,0.178,-12.516,12.589,6.079,-3.588,-6.692,-11.755,-14.767,14.827,5.179,-9.662,-3.876,-15.028,-16.892,7.964,7.231,5.951,7.694,-10.327,-8.31,4.285,-1.245
5.656,2.828,2.828,9.191,3.535,2.121,2.121,3.535,4.242,9.898,2.828,2.828,7.777,5.656,4.242,6.363,7.777,3.535,1.414,1.414,-3.953,-6.271,-3.92,-7.275,3.487,8.706,-1.451,1.702,-6.587,-7.878,1.125,-2.296,7.229,9.406,-6.463,-4.623,2.6,0.943,-3.496,-1.223,-2.569,-2.223,-3.435,0.458,1.963,0.014,1.606,1.21,-0.663,4.292,2.842,5.15,-4.307,-1.657,1.164,2.458,4.281,7.632,-1.996,-2.881,3.774,2.018,-0.108,3.538,-1.957,0.625,0.198,-1.796,-3.235,-2.051,4.452,1.264,5.66,7.182,2.153,-2.725,-6.325,-2.144,-0.148,6.736
3.983,2.987,1.991,4.978,2.987,1.494,2.489,2.987,5.974,7.966,0.498,2.987,0.498,3.485,4.481,3.983,7.468,1.494,0.498,0.996,1.277,1.942,-9.4,-6.027,5.43,1.281,3.927,2.387,-6.184,-1.858,3.386,0.183,2.042,4.231,-5.909,-2.353,-5.776,-6.037,3.249,2.074,4.289,3.845,-0.323,1.499,2.784,0.005,-2.102,-4.548,-3.525,1.412,2.651,1.718,7.222,6.005,3.025,2.455,-1.894,1.199,-3.475,-0.349,2.585,1.271,5.985,6.313,2.834,5.269,1.344,-0.296,-0.214,0.473,-1.987,0.603,3.209,4.058,4.311,3.324,-4.19,-3.46,-2.813,-2.6
2.556,3.579,5.113,6.135,4.601,1.534,2.045,3.579,5.624,8.18,2.045,4.601,1.534,5.624,2.556,6.135,4.09,3.579,0.511,2.045,-2.46,-0.172,-4.477,-6.749,-1.47,0.161,5.207,4.009,-4.541,-3.805,-3,1.321,6.785,7.516,2.321,4.81,-11.624,-11.734,-1.822,-1.962,3.649,5.84,-1.256,0.232,-5.413,-5.342,-0.573,-0.963,2.181,5.102,-0.972,0.956,-6.298,-3.75,5.643,3.503,-1.153,0.537,2.49,1.8,-1.368,-0.092,4.894,4.954,2.458,4.071,1.751,0.882,-1.434,-1.031,3.31,2.102,3.176,5.898,-2.649,-3.285,-0.473,2.678,5.933,8.033
3.349,1.674,3.349,5.023,4.186,2.093,1.256,2.93,5.441,7.953,2.93,5.023,2.093,3.349,3.767,2.93,1.674,2.093,0,2.093,-7.021,-2.424,-1.556,-4.323,2.712,3.167,6.264,3.117,-4.581,-3.778,-1.993,-0.506,5.582,3.946,2.982,3.685,-0.196,1.104,0.837,1.721,2.167,1.156,-5.838,-2.951,2.766,4.032,-1.078,-1.788,-0.013,0.672,2.244,2.354,1.578,4.189,3.822,3.248,-1.607,-1.619,-2.841,-0.03,-1.112,0.784,1.256,-0.717,4.365,5.867,-3.14,-1.761,5.138,2.9,0.587,5.953,1.07,0.491,-2.82,-6.375,-1.487,5.893,0.805,-0.104
3.942,0.657,1.314,9.199,5.914,1.314,1.314,5.256,7.228,13.141,4.599,6.571,0.657,8.542,8.542,4.599,7.228,5.914,2.628,5.256,-5.657,-3.578,-6.254,-7.572,-5.185,1.978,9.025,6.541,-8.709,-2.185,8.882,3.793,-4.174,-7.716,-3.347,-0.938,-4.496,1.038,6.855,5.514,0.408,-1.313,-2.986,-0.731,-0.155,-0.307,2.383,5.125,-0.531,0.036,1.894,-3.277,-9.017,-4.48,6.672,6.352,-0.958,3.488,-6.339,-9.766,3.098,-4.984,9.953,3.487,-2.087,4.288,7.39,1.063,-5.317,0.506,-5.037,-1.596,-5.8,-6.553,13.237,9.816,-2.205,2.385,2.333,1.896
1.727,0,5.755,5.18,5.755,2.302,0,7.482,8.633,5.755,1.727,4.604,1.727,6.331,1.727,5.18,0,2.878,0.576,1.151,-2.587,1.665,-14.772,-12.043,6.213,11.573,3.578,5.693,-1.974,-4.529,1.395,2.474,2.628,4.782,-2.276,-0.151,-5.079,-5.796,-7.08,-3.411,-0.66,1.244,-1.12,-0.944,2.071,3.522,-0.1,5.007,-4.739,-3.274,-1.045,-1.011,0.562,5.629,4.84,8.186,-3.193,0.923,-2.9,-1.657,8.404,8.918,0.503,3.904,-7.859,-9.139,4.224,3.822,7.014,11.488,-4.962,-4.095,3.619,0.039,7.493,9.081,-1.366,1.398,-3.614,0.992
1.076,0,2.153,6.996,2.691,2.691,0,1.076,5.382,6.458,0.538,1.076,2.153,2.153,0,3.229,1.076,1.614,0,0.538,-2.643,1.096,-4.616,-2.716,-0.028,3.29,4.185,4.956,-2.006,-2.207,-1.56,3.468,0.79,6.995,0.525,2.526,-0.358,-0.178,1.637,7.244,-2.489,-0.774,-1.689,0.238,1.242,6.057,0.264,2.627,-2.293,-2.018,-1.44,1.384,2.588,5.627,-0.907,2.053,-0.959,-0.466,0.674,1.568,0.055,0.802,1.472,2.599,0.868,4.528,-1.334,2.47,-1.662,2.066,0.704,1.054,0.121,1.121,-2.177,-0.741,0.419,2.18,4.438,8.435
3.672,0,4.674,2.671,2.671,3.005,0.668,2.003,5.341,3.005,1.002,0,0,0.334,0.334,3.672,1.669,1.669,0,0,1.972,5.517,-2.99,0.726,0.995,3.383,-2.939,-1.571,-3.769,-1.605,-1.904,-0.191,-0.351,1.765,1.29,4.145,1.587,4.407,0.701,2.09,-1.654,1.058,-2.279,0.6,-0.532,1.812,1.264,4.054,2.112,5.653,2.617,5.066,0.858,5.329,0.683,4.629,-0.782,2.899,-0.772,3.01,-0.747,1.645,-3.844,-0.257,1.489,2.772,0.727,3.183,-2.171,0.484,-2.33,-0.891,-0.423,3.142,2.473,6.039,0.773,3.257,-1.689,1.093
3.889,0,2.917,5.833,1.944,2.917,0,3.889,1.944,2.917,0,1.944,0,0,1.944,0.972,0.972,0,0,0.972,-5.67,-0.073,-4.765,-3.95,5.349,9.337,1.424,4.013,-8.15,-11.121,1.863,3.478,4.573,5.881,-4.61,-4.586,0.012,-0.182,0.433,9.807,2.516,3.455,-7.632,-6.603,7.219,12.349,3.232,7.885,-3.157,-5.931,0.238,-1.541,10.53,10.427,-11.675,-7.557,-6.842,-1.016,11.288,10.733,-4.077,5.498,-4.842,-1.575,6.122,10.029,-0.521,7.769,-9.502,-5.231,-0.586,1.817,4.33,9.473,-0.878,2.019,-6.679,-4.014,14.697,12.114
2.202,0.2,2.202,5.004,2.802,2.002,0.6,2.402,5.004,3.603,0.4,1.601,1.401,1.601,1.001,2.802,2.602,1.201,0.6,1.001,-0.401,3.015,-1.467,0.602,-0.069,2.133,2.511,3.177,0.965,2.612,-2.126,-0.994,-0.736,-0.018,0.335,0.369,-0.487,1.201,-1.153,0.915,-0.999,2.399,-0.415,1.241,0.688,1.334,-1.809,0.239,1.616,2.523,0.465,2.839,2.571,2.699,-0.197,4.217,0.403,1.859,-0.729,0.402,2.355,5.759,-1.442,-0.755,-0.186,1.744,-2.148,-0.059,1.76,3.713,1.552,4.848,-0.919,1.135,-0.644,-0.612,-0.986,1.309,5.548,6.066
5.106,0,7.07,5.106,5.892,5.106,0.393,3.142,4.714,4.714,3.928,4.321,1.964,0.393,1.964,4.321,3.928,4.321,1.178,0.786,1.517,1.781,-4.08,-2.176,-0.508,-1.071,1.324,3.222,3.04,0.335,-0.262,0.426,3.358,6.582,-0.788,-1.496,-0.419,0.907,-8.013,-6.538,-1.742,2.526,2.186,-0.898,2.389,7.111,-0.996,1.637,-1.834,-2.649,-3.238,-4.19,-1.225,-0.491,1.637,5.507,-3.174,-1.638,4.565,5.017,2.45,3.139,-1.076,2.839,-0.539,-0.66,-0.85,1.384,3.044,3.937,4.659,3.008,1.835,-1.384,2.42,1.606,1.727,2.52,-3.004,-3.043
4.028,1.343,7.384,3.357,3.692,3.692,0.336,2.35,5.035,5.035,2.35,3.692,1.678,3.021,2.014,3.021,2.685,3.357,1.343,2.685,-4.616,-5.112,0.217,-1.313,-1.193,1.892,-0.033,2.964,-0.267,-1.883,-0.143,-0.143,4.142,9.364,0.345,0.067,-1.895,0.403,0.144,2.76,-0.445,2.883,0.238,-0.836,1.076,3.227,2.302,5.163,-1.952,-1.233,-3.044,-4.318,0.363,5.229,2.634,1.358,-5.978,-3.981,4.244,8.266,1.617,4.851,-2.26,-1.758,-1.219,-3.042,1.958,5.381,5.281,7.305,-0.305,-2.85,-0.037,2.427,0.289,5.446,-2.556,-3.931,2.202,-1.791
3.395,1.886,4.904,3.395,3.395,5.282,0.755,4.904,4.15,5.282,0.755,4.904,3.395,4.527,3.395,12.072,7.168,3.018,1.132,3.018,-0.741,0.547,1.749,4.404,-3.745,-0.734,3.544,3.271,-5.446,-3.927,0.47,-2.959,-2.579,-3.16,0.532,-1.959,-5.334,-3.773,-1.116,-3.986,1.194,2.641,2.699,2.887,0.284,2.228,4.474,4.849,2.65,3.744,2.932,3.354,-1.347,-1.217,1.938,1.474,3.437,-0.258,-3.584,0.731,1.304,-2.074,-2.95,-2.415,1.509,3.938,-1.608,-0.392,-0.23,-0.991,-2.186,0.787,5.307,3.572,1.252,3.779,4.189,3.952,-4.861,-2.781
2.653,2.274,3.411,4.927,2.653,3.79,2.653,1.516,6.823,6.443,1.137,4.169,8.339,4.548,2.274,7.581,6.064,8.718,1.516,3.411,-0.128,1.334,5.56,3.505,-0.551,-3.314,0.301,1.07,2.191,0.373,-0.437,-0.793,-0.842,-0.825,-5.15,-4.731,2.593,-0.419,-0.988,1.359,-3.637,-0.487,-4.445,0.259,-4.319,-1.588,-2.726,1.143,-2.153,-2.662,1.272,3.146,-4.49,-1.381,1.703,0.087,-0.126,3.66,1.611,-1.826,3.002,3.352,1.801,1.32,3.267,4.926,-0.908,-1.055,5.041,5.328,1.69,1.794,2.226,-0.182,-0.313,-0.457,-0.677,-2.744,2.3,2.239
2.442,1.954,4.884,4.396,2.93,6.349,0.977,4.884,9.28,10.257,0,4.396,2.93,7.814,2.442,8.791,6.349,5.861,1.465,0.488,-0.508,2.049,6.86,7.108,-1.622,2.103,-4.19,-3.274,1.247,0.495,-0.009,-0.191,-2.169,-1.277,-2.176,-0.03,-3.429,-3.237,-0.174,-1.186,-4.825,-0.097,-0.402,3.492,0.351,3.419,5.481,6.944,-3.528,0.065,-2.658,-0.262,-0.523,1.489,-2.942,-2.681,6.861,5.921,-6.57,-3.013,2.911,0.56,-3.689,-0.868,-0.417,-3.567,0.701,-0.26,0.908,1.412,-0.62,-3.927,1.541,2.887,1.935,3.807,2.511,2.068,1.201,-0.896
3.363,0.841,1.261,7.146,2.102,3.783,0,2.942,5.465,8.407,1.681,2.942,3.783,7.146,2.102,8.407,5.044,5.885,1.261,0.841,-6.998,-2.309,6.528,8.469,-3.835,-2.927,0.585,-1.994,0.931,3.254,1.095,0.284,1.5,2.621,0.492,-1.784,1.05,-0.657,-1.431,0.089,1.368,2.638,-5.027,-1.334,1.592,1.61,-3.301,-0.854,-1.045,-2.118,2.032,3.103,0.674,1.064,-1.074,-0.034,-1.658,2.108,0.328,-2.18,-0.529,2.526,-2.432,-0.875,-1.954,-1.738,-1.513,1.921,0.441,-1.837,5.148,9.301,3.799,5.942,-1.876,5.141,1.105,1.504,1.354,-2.683
0.894,0.716,2.683,2.326,1.073,1.252,0.537,2.504,5.367,2.504,0.358,1.431,0.894,1.252,0.537,2.326,3.041,1.431,0.716,0.716,-3.119,-0.712,0.22,2.166,0.908,2.106,0.612,0.323,1.536,2.655,-0.791,2.169,1.296,0.836,-0.038,4.15,3.445,3.267,0.102,0.325,-1.3,0.477,0.498,2.315,1.515,3.549,2.685,3.058,-0.616,1.718,1.087,1.95,0.709,0.145,0.789,1.372,-0.243,1.988,-0.669,2.819,2.613,3.99,-1.315,1.098,2.171,1.271,-0.935,0.296,-1.013,1.219,0.655,0.819,0.842,2.36,1.349,4.116,-2.821,-1.168,2.493,4.099
0,2.765,8.294,12.441,9.676,4.147,5.529,4.147,5.529,15.205,0,6.912,15.205,0,6.912,4.147,12.441,17.97,4.147,2.765,-1.494,1.486,-8.406,-6.777,1.833,-7.732,-12.34,-11.773,-0.558,1.357,-0.52,-7.493,4.5,6.112,-6.061,0.217,-6.502,-8.247,3.625,3.706,-15.456,-18.884,5.501,6.58,3.33,10.498,-12.799,-8.659,7.817,12.146,5.91,4.108,19.717,18.334,-7.67,-8.754,-9.804,-12.9,10.04,-2.137,-11.618,-17.664,0.965,-2.39,24.05,14.94,10.812,13.455,-4.705,7.219,2.706,-7.256,-8.94,-14.645,-17.244,-14.7,5.968,5.424,8.296,15.245
2.167,1.806,2.167,6.502,3.251,4.335,1.806,1.084,1.806,5.057,0.361,2.529,3.251,3.974,6.141,4.335,5.057,7.586,1.806,2.89,-3.593,-2.94,1.49,3.482,-4.88,-2.876,0.718,-0.744,-2.569,-2.861,4.586,3.012,2.081,4.991,-2.674,0.04,-1.881,-1.978,2.923,2.55,0.806,3.783,-2.364,-2.841,4.289,4.262,-0.23,2.483,-3.336,-3.56,5.137,1.235,2.838,3.74,-0.068,0.2,-2.089,-4.355,-1.067,-0.629,-2.939,0.889,-1.884,-1.352,9.241,5.056,-0.139,3.502,1.134,0.332,0.908,-5.05,1.977,1.821,-0.891,0.87,2.028,4.132,1.403,3.936
14.898,5.959,14.898,20.857,5.959,17.877,14.898,5.959,11.918,29.795,2.98,2.98,20.857,14.898,11.918,8.939,26.816,20.857,11.918,11.918,-15.292,3.769,8.859,3.613,-17.001,-7.665,15.961,9.522,2.448,15.681,0.791,-16.739,-21.388,-16.205,14.879,-8.185,0.907,0.761,4.208,1.392,10.408,28.923,-2.151,-12.519,-28.277,-10.809,2.709,7.101,-16.706,10.774,17.569,24.434,-19.402,-17.578,3.873,-19.476,-19.993,-25.365,34.576,9.507,-9.068,-21.699,-3.365,-11.147,-27.67,-39.091,11.796,-10.795,-6.724,9.894,14.713,13.947,-20.572,11.16,-14.559,-25.77,-17.307,-15.04,15.47,10.816
4.109,2.74,8.219,8.219,5.479,2.74,6.849,9.588,12.328,4.109,6.849,5.479,12.328,6.849,4.109,8.219,10.958,6.849,2.74,6.849,-8.18,-1.554,-0.888,3.555,-1.773,-2.038,-5.464,-5.855,3.492,8.292,-0.744,-4.115,2.002,5.163,5.436,9.445,2.711,5.143,0.101,-8.953,-11.366,-8.108,-2.766,-1.894,3.305,-1.658,4.468,0.758,-3.184,1.234,6.69,7.728,8.519,14.575,-16.282,-19.925,-7.514,-16.834,-10.462,-10.769,-4.101,-5.848,-0.08,5.834,-0.469,-5.467,5.054,9.39,-3.242,-0.415,6.978,1.899,-10.137,-8.922,5.051,5.815,6.018,3.226,3.109,8.411
6.325,2.711,3.614,4.518,9.035,6.325,0.904,0.904,3.614,13.553,0.904,4.518,6.325,4.518,6.325,11.746,6.325,5.421,1.807,3.614,3.076,4.176,3.131,4.619,4.86,6.75,-3.957,-1.947,-1.742,-1.598,2.882,-0.33,-5.834,-6.702,-5.969,-2.92,-2.062,-2.642,-2.285,-1.225,9.284,9.88,-4.634,1.44,5.347,4.262,3.796,4.409,0.393,5.097,-0.666,-1.791,7.5,0.736,2.559,-0.68,5.739,0.697,-4.442,-7.279,-2.994,-7.598,-10.643,-3.349,-10.19,-4.119,1.463,1.962,-7.578,0.937,-8.756,-4.622,7.031,2.108,1.761,-1.296,0.56,1.166,4.916,4.315
2.007,1.003,2.609,5.619,1.003,2.609,0.401,1.003,2.207,1.204,0.803,1.204,1.405,0.201,0.602,2.207,1.605,2.207,0.201,0.803,-1.281,3.703,0.588,4.038,-0.8,0.099,0.694,4.679,0.481,4.604,0.645,3.093,-1.382,1.817,-0.115,1.998,0.3,2.286,0.751,4.093,-0.431,1.803,-1.483,0.747,-0.859,2.655,1.985,5.65,2.14,4.897,-2.435,0.106,1.592,2.828,-1.627,-0.949,0.778,2.547,-0.522,0.519,-0.559,1.317,-2.535,-1.809,0.311,0.589,-0.242,3.204,2.46,4.664,-0.671,1.258,-0.245,0.83,-0.456,2.572,1.863,4.568,-0.456,2.202
2.62,0.655,1.965,5.896,1.965,3.275,4.585,1.965,3.93,2.62,1.31,1.31,1.965,3.275,3.275,8.516,7.861,5.896,0.655,1.965,-3.958,-1.644,2.833,6.721,-1.741,-3.783,-3.744,-0.377,-5.244,-5.775,2.814,1.173,-4.411,-1.073,-0.936,0.788,4.762,7.55,-1.613,-2.179,7.14,4.998,-2.551,-2.49,0.734,5.185,0.114,0.146,2.212,2.576,-3.877,-0.346,8.223,7.592,-4.426,-5.235,0.047,2.225,1.457,-0.003,-3.13,0.759,-0.293,1.232,2.229,3.602,-4.386,-0.178,4.504,-0.328,-3.225,0.798,-4.589,-6.753,8.314,6.161,1.309,-0.978,4.784,10.78
13.351,1.78,7.121,4.45,4.45,11.571,2.67,7.121,4.45,3.56,1.78,12.461,7.121,5.341,5.341,14.241,12.461,6.231,5.341,5.341,-2.093,-1.105,-2.308,0.189,3.241,-0.194,-7.783,-6.451,-4.202,-7.495,4.311,1.567,-2.668,-4.357,-1.618,1.654,-5.53,0.379,1.138,0.264,8.647,4.42,-3.708,-7.068,4.498,4.304,2.996,1.491,-3.651,-2.211,-2.703,1.289,2.897,8.834,-3.367,-3.742,-5.541,-2.493,-5.436,-7.549,-6.401,-12.771,-2.778,3.649,0.484,-0.349,6.908,8.447,4.107,10.57,-2.582,1.455,-1.137,-1.594,-0.864,5.828,-1.697,-5.331,-0.06,-0.913
10.594,0.642,11.557,2.247,8.347,8.989,2.889,6.099,6.42,8.026,3.21,12.52,4.173,3.21,4.173,9.631,10.915,6.099,2.247,6.42,-2.342,-4.282,-6.721,-7.177,0.417,0.725,2.793,3.357,-1.533,-1.597,-3.338,-4.11,-3.731,-0.082,2.367,1.446,-0.506,0.001,3.465,0.873,0.575,1.5,0.15,0.257,1.032,1.828,-1.345,-1.31,1.153,-2.795,-1.35,0.983,-5.826,-1.514,0.489,-0.845,-5.204,-6.751,1.768,2.235,4.735,4.897,2.826,0.239,-0.875,-0.41,-0.37,0.523,5.714,3.125,-0.589,-0.06,-9.864,-3.26,1.993,5.243,0.183,-2.245,-1.675,-3.595
6.989,2.097,6.29,6.29,6.29,4.893,5.591,4.194,4.893,6.989,0,2.097,2.097,2.097,3.495,2.796,2.097,4.893,0.699,1.398,0.247,2.357,-1.551,-3.98,10.872,7.745,-0.619,1.611,-8.647,-10.303,5.121,6.937,-3.341,-1.709,-6.525,-3.172,2.607,3.041,-1.814,1.805,-6.958,-5.381,-4.914,-3.28,-3.911,-2.609,-2.874,-3.178,-0.378,3.327,-3.742,-1.033,-5.533,-2.882,-6.045,-5.144,8.422,6.836,0.868,0.564,1.483,-0.524,2.611,-2.402,12.145,12.039,0.897,6.416,6.865,5.22,-2.081,-2.174,2.642,5.558,4.728,3.123,2.502,-0.033,0.237,1.727
11.969,1.33,6.649,7.979,7.979,7.979,1.33,11.969,10.639,2.66,2.66,9.309,2.66,1.33,2.66,11.969,14.628,11.969,0,7.979,-6.819,3.23,14.706,9.979,-6.972,-10.208,-1.843,-8.781,-10.615,-10.738,-4.136,-6.723,-9.077,-4.459,-3.242,-3.727,5.131,4.344,5.498,-4.466,-6.374,-5.458,2.188,-2.846,0.77,6.015,-4.048,1.438,13.271,13.834,2.584,10.825,17.502,17.91,-5.487,-0.216,12.751,3.141,-7.717,-9.74,-3.524,-8.352,-4.519,-9.129,-20.497,-19.735,-4.446,-2.481,0.052,0.27,0.412,2.043,8.197,0.287,-4.275,-3.776,6.843,0.732,4.59,10.236
19.339,2.417,6.044,3.626,2.417,13.296,0,4.835,9.67,6.044,1.209,12.087,3.626,3.626,1.209,8.461,12.087,12.087,4.835,2.417,-10.536,-7.051,4.83,3.477,-2.729,-2.722,-5.585,-9.069,-9.194,-6.244,7.338,4.271,3.392,-0.34,2.673,-2.623,1.873,-5.738,1.282,-0.004,-7.469,-1.907,-1.209,-2.529,2.58,6.535,-3.63,-1.516,10.046,2.237,0.158,-1.029,6.977,7.196,-8.979,-2.216,2.8,1.069,-0.578,3.257,1.745,6.278,-6.511,-11.016,9.724,12.195,-9.182,-11.131,1.282,-7.131,-1.934,-0.514,4.07,1.61,-4.401,1.66,2.233,5.809,-2.537,-0.674
8.451,0,16.901,10.563,8.451,16.901,4.225,27.464,4.225,16.901,2.113,21.126,25.352,8.451,19.014,14.788,6.338,16.901,2.113,2.113,-17.27,-9.219,16.895,10.802,-8.811,-3.087,8.717,12.235,25.218,15.745,-19.749,-17.633,-7.053,-3.631,-28.452,-21.411,17.392,8.176,4.981,7.907,-9.921,-11.467,-3.106,-0.672,-6.656,-3.021,23.386,20.456,-14.006,9.262,9.342,1.547,-14.612,-4.867,10.746,7.44,-6.634,-0.149,5.138,9.21,-20.39,-3.728,-17.603,-8.6,1.135,-7.049,-21.429,8.027,-2.658,4.593,-34.337,-19.166,-22.981,-14.972,-2.54,-3.165,10.698,8.58,-3.609,3.634
8.351,2.088,2.61,1.044,1.044,8.351,1.044,1.566,1.566,2.088,0,1.044,2.61,2.61,0,4.697,8.351,8.351,0.522,0.522,-1.835,-1.815,3.135,0.699,-0.026,-0.613,2.892,0.222,-0.335,-0.731,5.17,1.547,-0.746,-0.254,3.534,0.892,-1.36,-3.321,3.052,2.22,-0.753,-0.853,4.022,1.054,-0.27,0.416,5.159,2.381,0.264,-2.528,4.305,-0.469,-2.294,-2.413,5.912,1.161,0.498,-0.21,3.473,-0.031,3.061,1.866,2.274,-1.471,-1.77,-1.078,2.901,0.645,-0.559,-0.414,3.674,0.521,0.363,0.094,1.349,-1.252,1.022,-0.084,1.743,-2.492
7.152,1.951,7.152,5.202,3.251,17.556,5.202,4.551,5.852,5.852,0.65,5.852,2.601,1.951,1.951,5.852,4.551,9.753,0,0.65,-2.584,0.689,1.13,1.571,-1.396,2.303,1.029,3.791,-5.954,-5.987,-0.925,0.86,3.451,6.696,-2.033,2.269,6.553,4.914,3.482,5.25,0.098,2.409,2.999,3.7,-5.609,-5.662,4.781,6.57,-3.25,-1.612,-2.038,-0.019,-3.424,-2.221,1.922,3.374,-3.914,-5.133,-3.014,-2.843,3.399,3.236,-3.697,-1.125,1.054,1.488,-1.964,-1.127,-7.963,-5.383,0.494,0.391,-0.824,-0.342,1.059,-0.799,-1.457,-3.422,3.29,3.937
12.12,0,6.926,6.926,1.731,13.851,0,12.12,5.194,6.926,0,3.463,12.12,1.731,8.657,17.314,20.777,15.583,1.731,10.389,-11.281,-13.077,10.844,9.421,-6.015,-2.789,-10.473,-1.017,-2.304,-5.628,-8.363,-6.609,10.358,4.524,4.884,-1.646,12.717,8.624,-9.583,-6.907,2.293,-4.192,-14.659,-10.528,4.854,-0.392,1.132,8.391,3.285,-2.228,4.26,1.463,6.098,14.906,-9.433,-10.171,-10.202,-5.456,-14.898,-5.772,2.082,0.729,-1.726,-7.818,-4.164,1.091,23.376,15.563,-2.88,-15.173,9.618,13.4,-5.72,-12.704,-8.23,1.763,-10.298,-8.25,12.334,5.018
2.463,0,6.157,4.926,1.231,3.078,0,4.926,3.078,4.31,0.616,1.847,3.078,1.231,2.463,3.694,7.388,2.463,0.616,1.847,-2.513,-1.681,0.88,4.618,-2.658,0.017,-1.193,1.348,-1.792,-1.335,2.689,2.206,-2.09,-1.897,-2.655,-4.074,5.419,10.743,2.935,-0.23,3.591,3.655,1.993,4.137,-2.158,1.709,0.262,2.199,0.625,5.129,0.079,4.346,-5.34,-5.497,0.602,-0.441,-1.023,-0.424,-3.307,-1.33,4.472,5.551,0.691,2.739,-0.301,0.739,3.51,5.381,-3.02,3.853,-6.591,-2.003,-2.403,0.118,-0.584,2.57,-0.026,-1.497,7.338,6.509
15.732,3.146,9.439,4.72,7.866,4.72,4.72,11.012,6.293,3.146,1.573,9.439,12.585,9.439,3.146,15.732,14.159,9.439,4.72,4.72,-7.011,-5.787,0.42,4.686,-8.268,-3.528,-0.349,4.614,2.407,-1.773,2.695,0.576,1.974,1.673,-8.327,-3.78,-6.979,-3.323,5.007,3.705,0.924,4.647,5.801,0.116,5.881,1.467,-5.96,-5.078,1.005,-5.874,-2.1,-5.754,-0.73,-0.639,-7.094,-9.518,-3.971,-10.553,-5.353,-9.098,4.507,-3.893,1.05,10.528,-2.408,-8.527,4.531,4.172,-2.872,-7.288,-1.059,12.807,0.535,-0.743,2.58,3.773,-2.719,-7.49,-1.591,11.607
1.142,6.85,4.567,11.417,6.85,4.567,3.425,5.709,5.709,2.283,0,4.567,6.85,3.425,4.567,10.276,10.276,5.709,4.567,4.567,2.99,5.829,0.547,-3.164,0.601,-0.355,1.683,1.073,0.439,-2.225,3.305,2.893,1.796,5.065,-4.479,1.05,4.587,3.61,3.496,8.532,1.452,2.983,-3.205,-0.87,10.379,3.698,-3.364,-3.408,-6.674,-10.121,-0.976,-3.208,-2.698,-6.711,-7.955,-6.249,-1.863,-4.794,3.756,1.863,-1.51,-0.568,5.694,-4.779,2.669,-5.528,0.772,-0.502,-6.697,-6.852,6.433,-3.765,0.593,1.727,3.968,5.872,8.57,2.28,-7.407,-7.602
4.08,0,5.1,9.181,1.02,4.08,1.02,5.1,7.141,10.201,3.06,6.121,6.121,4.08,5.1,6.121,6.121,11.221,4.08,6.121,-11.015,-14.152,19.438,16.251,-1.402,0.264,7.615,11.049,8.195,-5.12,10.612,9.397,-4.353,-3.913,3.932,9.773,-7.768,-5.068,1.507,1.909,3.029,-1.048,-6.134,4.588,-2.16,-8.102,-14.409,-7.102,-11.406,-1.059,-0.639,-1.516,-11.349,-7.318,-0.313,-2.303,-3.849,-1.008,-16.8,-5.655,12.74,7.802,-13.83,-5.598,9.459,6.047,5.21,6.213,-18.043,-14.337,7.944,8.986,-2.824,-2.191,6.677,5.811,8.791,2.723,1.766,8.987
3.504,1.752,4.38,7.884,3.504,2.628,0,2.628,7.008,5.256,0,6.132,5.256,2.628,0.876,7.008,14.016,7.008,2.628,6.132,-7.052,-8.701,-4.329,2.636,-0.836,-2.196,1.329,6.97,0.057,-5.08,-2.534,-0.738,-2.286,2.403,2.136,2.885,-0.462,-3.507,-1.991,-2.694,-0.98,-0.018,-0.488,0.322,6.883,4.17,1.042,-0.259,-4.891,-1.232,1.805,-3.299,5.549,1.82,-6.459,1.468,-2.059,1.252,2.166,5.397,2.912,1.225,-1.324,2.892,-3.524,-5.766,1.19,-0.061,-3.535,-3.032,8.412,14.587,-0.62,0.649,1.655,1.802,-0.663,-0.855,2.204,3.426
