7.772,0,3.886,9.715,5.829,17.487,1.943,11.658,9.715,5.829,0,11.658,1.943,0,5.829,11.658,3.886,15.544,1.943,7.772,-3.263,0.571,-5.57,0.998,6.917,-2.936,-16.749,-14.035
4.058,0,4.058,8.116,2.705,9.469,0,4.058,17.585,4.058,2.705,0,1.353,4.058,2.705,4.058,4.058,6.763,1.353,2.705,-8.562,1.861,-5.076,5.843,7.621,9.802,0.049,4.597
5.599,2.24,4.479,8.958,2.24,3.359,1.12,13.437,11.198,5.599,4.479,6.719,3.359,5.599,4.479,8.958,13.437,4.479,1.12,4.479,0.484,2.046,-2.331,-1.536,-1.285,2.037,-11.743,-3.009
3.991,3.991,9.977,5.986,7.982,11.973,1.995,5.986,9.977,9.977,1.995,9.977,1.995,3.991,3.991,5.986,19.954,11.973,1.995,3.991,-6.864,-2.187,3.696,-2.804,-19.56,-11.828,4.483,-2.62
12.501,3.846,5.77,3.846,1.923,5.77,1.923,4.808,2.885,8.654,2.885,1.923,2.885,3.846,7.693,8.654,7.693,6.731,0,11.539,0.171,1.849,-2.609,-5.125,0.062,-1.661,0.675,0.863
9.698,4.31,4.31,5.388,5.388,7.543,1.078,2.155,8.62,10.775,8.62,1.078,11.853,4.31,6.465,6.465,5.388,12.931,0,2.155,-1.813,-5.362,-6.089,-0.125,-2.412,-0.976,-0.143,-1.611
9.506,4.753,5.941,7.13,5.941,8.318,3.565,3.565,5.941,17.824,2.377,3.565,5.941,3.565,3.565,7.13,8.318,3.565,1.188,4.753,-5.948,-5.396,3.799,-1.536,-9.779,-8.106,6.331,4.185
7.46,0,3.73,6.838,1.865,6.216,2.487,3.108,13.054,6.838,2.487,3.108,3.73,3.108,3.108,1.865,4.973,5.595,0.622,4.351,-2.576,2.372,-3.951,0.019,4.851,4.952,2.497,7.293
1.693,0,8.467,6.774,2.54,5.08,2.54,9.314,12.701,9.314,0.847,5.927,5.927,3.387,1.693,9.314,9.314,1.693,2.54,5.08,-13.148,-8.257,4.82,3.292,-4.866,0.228,7.64,6.142
6.181,0,5.563,5.563,1.854,4.327,1.236,6.181,8.653,8.653,0.618,3.708,1.854,4.945,4.945,5.563,6.181,6.799,0.618,1.236,-2.253,4.586,1.835,-0.046,0.535,7.673,-1.432,4.425
8.343,0.379,8.722,7.205,4.171,6.068,2.275,10.239,10.618,6.447,0.758,6.447,7.584,2.655,2.275,4.93,7.205,5.309,2.275,4.171,-5.383,-1.782,-5.194,-0.838,3.019,5.541,-2.922,-0.52
8.774,1.097,7.677,8.225,3.29,4.935,2.742,4.935,8.774,8.225,1.645,3.838,7.129,1.097,2.193,4.387,2.742,8.774,1.097,4.387,-5.263,-2.832,-1.099,-0.774,6.965,13.708,-5.469,-1.198
9.732,0,3.893,19.463,13.624,17.517,1.946,5.839,9.732,3.893,1.946,5.839,1.946,7.785,1.946,5.839,3.893,13.624,1.946,0,-9.282,-1.192,0.147,-1.485,9.802,4.762,-17.697,-15.459
6.659,1.665,4.994,6.659,4.994,11.653,1.665,6.659,9.989,16.648,3.33,3.33,9.989,9.989,6.659,11.653,6.659,13.318,0,8.324,-17.542,-10.089,6.016,2.173,-3.626,-4.75,-12.92,-4.096
5.132,0,5.132,7.698,1.283,3.849,3.849,5.132,17.962,5.132,2.566,1.283,2.566,1.283,8.981,3.849,6.415,15.396,0,6.415,-2.629,-0.353,-6.73,-11.521,12.729,17.628,-13.078,0.029
3.255,1.302,4.557,5.86,4.557,9.115,2.604,3.906,7.813,12.37,0.651,4.557,4.557,3.906,3.255,5.86,5.209,2.604,0.651,4.557,3.844,9.261,2.686,-0.462,-5.515,-4.281,1.84,1.477
2.595,0.649,4.542,7.137,5.19,4.542,1.946,5.19,9.732,9.083,2.595,5.839,5.839,7.137,2.595,9.732,2.595,7.786,0.649,3.244,-2.897,-0.724,5.467,8.747,-6.971,-4.323,1.285,0.8
6.099,2.711,6.099,7.455,6.099,6.099,1.355,4.066,5.422,8.133,3.389,5.422,4.744,5.422,4.066,6.099,5.422,6.777,1.355,2.033,-1.306,4.692,7.235,5.122,3.426,0.948,-10.92,-7.466
10.588,0.756,6.806,6.05,6.806,3.781,2.269,9.831,8.319,11.344,2.269,7.563,4.538,6.05,2.269,6.806,9.075,5.294,1.513,5.294,-2.7,0.049,-3.559,1.512,-1.735,1.414,-3.217,-8.986
4.666,3.888,5.444,5.444,0,10.11,0.778,6.999,5.444,6.221,3.888,7.777,2.333,2.333,6.221,10.11,10.11,5.444,3.888,6.999,-2.484,-2.056,-1.321,0.095,-3.735,-1.71,4.13,-1.018
2.82,2.82,7.051,0.705,2.115,6.346,0.705,4.936,5.641,7.051,3.526,5.641,2.82,6.346,1.41,10.577,4.936,4.231,4.231,3.526,4.961,5.526,1.67,3.866,-2.082,-2.423,0.536,0.514
3.553,2.03,6.091,7.613,2.538,7.106,1.015,3.045,6.091,8.121,0,2.03,5.076,5.076,3.553,6.598,4.06,8.121,1.523,4.06,-0.908,5.791,2.782,8.312,-1.249,-0.157,-2.392,0.523
5.285,1.057,6.341,7.398,5.285,13.74,32.764,6.341,9.512,7.398,1.057,2.114,0,1.057,1.057,8.455,6.341,6.341,0,3.171,-3.951,-2.802,0.383,-1.407,-7.054,-6.489,-1.869,-1.527
9.068,1.943,4.21,1.619,2.267,11.658,1.943,2.915,1.619,4.21,0.972,5.505,4.534,2.915,3.886,10.363,7.772,4.534,2.267,2.591,3.602,3.788,0.971,0.502,2.003,2.03,0.871,-0.558
10.694,2.251,2.251,1.126,2.814,18.01,1.688,5.065,0,5.628,0.563,6.754,2.251,3.377,3.94,11.819,11.819,6.754,0.563,4.503,-0.009,-0.767,-1.158,1.092,-2.409,-1.385,3.947,-1.182
13.574,3.394,1.131,2.262,3.394,18.099,0.566,4.525,1.131,5.656,1.131,7.353,2.262,5.09,6.787,11.312,10.181,10.746,1.131,2.262,-3.76,-0.127,-2.814,-3.831,-1.194,-2.081,1.318,0.503
8.417,6.312,0,0,2.104,10.521,4.208,6.312,2.104,4.208,0,6.312,2.104,4.208,0,14.729,2.104,8.417,2.104,6.312,1.8,0.083,0.898,1.222,0.883,-2.856,4.064,3.427
1.891,1.891,5.672,11.343,3.781,7.562,0,1.891,5.672,9.453,0,0,1.891,0,5.672,5.672,3.781,0,0,1.891,2.571,10.081,-5.598,2.322,-12.485,-2.78,14.111,23.717
6.86,0,6.098,7.622,4.573,14.482,4.573,4.573,7.622,6.098,3.811,3.811,5.336,1.524,6.098,7.622,9.147,9.909,2.287,3.049,-10.169,-4.661,-1.29,4.183,-1.261,2.096,-3.972,-0.024
10.956,1.826,7.304,9.13,1.826,9.13,3.652,10.956,14.608,14.608,3.652,9.13,7.304,1.826,9.13,5.478,7.304,7.304,5.478,7.304,-5.469,6.683,-0.523,-10.949,-14.301,-13.42,-2.523,-7.403
5.676,4.967,9.933,6.386,2.838,10.643,2.129,6.386,4.967,10.643,2.838,2.838,8.514,4.257,0.71,7.095,8.514,2.838,2.838,2.838,-4.149,-0.903,-3.773,-5.169,1.596,3.992,-0.162,0.721
3.37,3.37,5.055,4.213,3.37,10.953,0.843,4.213,6.74,4.213,2.528,3.37,5.055,3.37,6.74,5.898,2.528,9.268,2.528,4.213,-4.451,0.047,-6.623,-0.595,2.144,5.154,6.851,5.635
7.993,3.425,9.134,6.28,6.851,6.28,1.142,3.425,6.28,6.851,2.284,5.709,2.854,4.567,7.422,6.28,4.567,6.851,2.284,3.996,-4.322,0.856,5.691,5.5,-2.696,-1.109,-6.064,-2.329
5.557,2.779,6.947,8.336,3.473,10.42,4.168,4.863,13.894,4.168,0,7.642,4.168,1.389,0.695,8.336,4.863,13.894,3.473,11.115,-1.335,-1.362,-4.389,-3.89,0.291,3.346,-7.688,-5.152
11.082,1.478,8.127,9.605,5.172,7.388,3.694,5.172,10.343,12.56,2.955,2.216,1.478,1.478,2.955,8.127,10.343,10.343,0.739,5.91,0.096,1.888,-5.479,-3.738,-1.335,-1.672,-4.676,-6.25
5.13,2.28,6.27,11.969,5.13,5.13,3.42,6.27,5.13,9.119,1.71,6.839,1.14,2.28,5.13,5.7,5.13,3.99,0.57,2.28,-1.395,8.532,-0.013,3.105,-0.86,3.376,-8.071,0.713
5.174,0,6.037,12.073,6.899,10.349,0.862,6.037,12.936,7.761,3.45,8.624,0,1.725,5.174,3.45,8.624,9.486,1.725,3.45,-3.206,-4.836,-10.164,-3.926,1.86,5.186,0.829,0.423
4.763,1.361,7.485,5.443,4.083,7.485,0,5.443,9.526,4.083,2.722,2.722,0.68,1.361,4.763,6.124,7.485,10.887,1.361,1.361,1.79,0.169,2.023,0.905,-1.528,1.33,-0.752,6.928
8.12,0,11.729,3.609,4.511,14.436,0.902,2.707,11.729,5.413,1.804,5.413,0.902,2.707,1.804,12.631,8.12,14.436,0.902,6.316,-1.127,0.012,-4.573,-7.781,-2.305,-4.326,-0.48,2.39
5.591,2.795,4.659,15.841,4.659,7.455,0,6.523,12.114,9.318,2.795,6.523,3.727,2.795,6.523,6.523,12.114,13.045,2.795,1.864,-11.448,-6.287,-7.062,-1.493,-7.757,-5.688,2.101,9.976
9.011,1.001,12.015,7.009,9.011,13.016,2.003,5.006,11.014,7.009,5.006,6.008,4.005,5.006,2.003,5.006,7.009,9.011,1.001,5.006,-7.555,-1.075,-2.076,-0.808,-11.465,-7.945,4.287,1.479
10.825,0,2.406,2.406,3.608,14.433,1.203,7.217,4.811,1.203,1.203,7.217,4.811,1.203,1.203,6.014,15.636,13.23,1.203,3.608,-3.369,-1.742,5.503,0.041,-1.117,-1.83,2.474,-3.396
9.064,2.047,10.526,2.924,3.801,8.187,2.047,6.433,3.801,7.602,2.047,6.725,4.678,4.678,2.339,7.31,7.895,6.14,2.632,8.479,1.133,-0.368,-5.172,-5.869,3.297,2.706,-2.346,-2.735
7.918,3.299,7.918,6.598,5.938,13.856,2.639,5.938,5.608,6.928,2.969,9.567,5.938,2.969,8.578,7.918,5.608,11.877,5.279,5.608,-4.686,-8.078,-7.847,-8.768,0.558,-1.109,-3.3,0.276
9.713,1.295,11.331,3.238,5.504,13.598,3.238,4.533,3.238,4.856,1.943,7.446,6.151,5.828,7.77,6.151,2.914,6.475,5.828,5.504,-4.675,-4.572,-6.346,-3.613,-1.257,-0.334,2.598,1.647
8.678,0.898,9.277,3.89,4.788,11.97,3.89,5.686,5.686,6.883,1.795,3.89,5.087,3.292,4.788,3.591,5.087,5.985,4.489,3.591,-5.593,-4.048,2.42,2.343,1.279,0.886,-0.049,-0.478
6.836,1.282,7.049,6.195,4.486,8.117,2.35,5.768,6.408,10.04,2.35,6.408,6.408,4.486,4.059,5.34,3.845,6.836,2.35,5.127,-4.988,-4.986,-1.527,-0.363,-1.825,0.106,4.963,2.883
14.102,0.328,3.935,2.624,4.263,9.838,0.328,5.575,3.279,7.215,1.64,8.855,4.919,3.607,4.263,7.871,4.919,6.887,0.656,5.247,1.084,1.176,0.167,-1.762,1.808,1.217,-3.354,-0.688
11.553,0.912,7.601,3.344,4.56,7.601,2.128,4.864,2.736,6.993,1.824,8.817,5.168,5.472,6.081,7.297,4.256,7.601,2.128,4.56,-2.712,-3.82,-1.508,-1.42,-1.134,-0.018,2.569,2.547
3.256,0.326,7.164,6.838,5.536,5.536,2.931,7.815,7.49,7.164,0.326,5.536,5.536,2.931,2.931,6.513,5.536,6.187,1.303,3.582,2.698,3.082,-2.83,-3.156,0.97,1.161,1.662,1.977
12.612,0.45,7.658,3.153,5.856,8.558,1.802,4.504,8.108,11.711,2.703,12.612,6.306,4.054,3.604,9.91,9.009,9.009,0.45,8.108,-1.478,-2.748,-4.912,-6.348,-3.658,-6.572,-3.739,-0.724
8.13,0.581,7.839,3.775,5.517,11.033,1.742,4.646,8.71,9.872,2.032,5.517,4.646,4.936,2.323,6.097,4.355,5.807,2.032,3.484,-2.5,-2.809,-2.011,1.074,2.376,1.549,-1.134,0.381
7.787,1.693,6.771,11.849,4.401,7.448,3.724,5.417,9.48,10.495,3.047,4.74,6.094,2.708,5.078,5.078,6.094,9.818,1.354,5.078,-1.835,0.413,-4.913,-0.522,-6.741,-3.995,-0.365,-0.197
13.62,2.028,6.955,6.085,2.318,9.563,5.506,7.245,2.028,8.983,2.608,3.767,4.926,4.057,5.506,5.216,8.983,8.114,1.159,1.739,-3.188,-0.792,-1.502,-3.005,-3.894,-4.469,3.77,2.674
11.899,1.082,5.138,6.22,2.434,7.843,1.352,5.138,7.031,9.465,0.541,4.327,4.057,4.597,4.327,5.138,5.679,7.031,0.811,3.245,3.148,4.686,-6.734,-3.491,1.866,2.87,-1.282,1.579
8.082,2.978,6.381,9.784,4.679,6.806,3.828,7.657,10.635,14.463,2.127,6.381,8.508,5.53,4.679,7.232,6.381,10.635,2.552,4.679,-1.205,-1.375,-5.941,-7.39,-6.147,-2.005,-5.259,-4.674
14.538,0,7.269,4.846,2.423,8.077,1.615,4.038,8.884,6.461,1.615,5.654,2.423,0.808,4.038,9.692,4.038,12.923,0.808,1.615,-0.741,-0.1,-4.381,-2.828,-7.869,-3.135,10.538,6.752
16.533,0.612,7.348,7.961,3.674,12.247,3.674,9.185,4.899,14.696,3.674,3.062,7.961,8.573,6.736,7.348,6.736,10.41,3.062,2.449,-6.933,-9.108,-5.783,-5.929,-2.489,-5.093,-1.117,-4.389
8.946,0.813,5.286,4.88,2.44,5.286,0.813,4.473,2.44,9.353,2.033,2.847,2.847,2.847,5.693,8.54,3.66,6.506,0.813,1.627,3.236,-1.319,2.218,0.627,1.179,0.611,6.583,4.723
9.136,0,5.432,7.655,4.445,8.395,2.469,5.185,6.42,7.408,1.728,5.432,4.938,3.21,5.185,4.445,3.951,6.667,1.975,4.691,0.552,1.527,-4.233,-0.739,-1.956,0.314,1.816,3.95
13.817,0.288,5.469,5.757,4.03,7.772,1.151,7.484,5.182,8.924,3.742,2.879,4.03,3.166,7.484,6.621,6.045,8.348,1.439,2.591,-1.013,-2.235,-6.448,-1.301,0.678,1.312,2.997,-0.211
8.048,2.263,6.79,6.539,3.269,8.802,2.515,6.036,5.281,4.778,1.76,2.515,5.533,4.024,6.036,5.03,4.024,6.287,2.263,4.778,-4.487,-3.518,-0.389,-1.948,3.735,5.775,1.237,3.021
13.202,1.238,7.014,5.363,4.126,4.538,2.888,7.839,4.538,11.552,1.65,3.713,3.713,7.014,6.601,6.601,3.713,7.426,0.413,4.538,4.8,5.406,-4.769,-5.056,-0.648,-2.14,-5.074,-0.198
15.39,1.154,5.002,6.156,4.617,7.695,1.924,6.925,3.078,10.773,1.924,4.232,6.541,3.847,5.771,6.156,2.693,6.541,0,2.693,2.515,1.362,-3.882,-4.345,-1.13,0.765,1.049,0.554
15.231,1.828,4.874,5.483,4.265,5.483,4.265,4.874,3.656,7.92,4.874,2.437,4.265,4.265,7.92,6.093,6.093,9.748,1.219,1.828,-1.864,-3.647,-0.838,-5.15,-0.732,-2.962,2.641,5.931
8.994,2.481,5.583,6.513,3.722,10.545,4.342,4.962,4.652,9.304,2.171,3.722,3.722,2.791,6.823,3.101,4.032,6.823,1.861,2.481,0.296,2.424,-3.118,-3.695,-3.349,-1.045,3.986,5.877
12.772,0.958,5.109,4.47,4.789,10.856,2.874,4.789,3.193,6.705,1.916,3.193,5.109,3.193,6.386,4.151,4.47,5.109,1.596,2.235,2.226,1.889,-3.124,-4.794,2.637,2.108,2.592,2.596
11.084,1.642,5.337,6.979,3.284,11.084,3.284,6.979,9.032,6.979,0.821,2.874,2.463,3.695,2.874,4.926,4.516,9.032,2.053,1.642,4.004,1.518,-0.983,-3.642,-3.571,-1.374,0.289,3.179
13.283,0,8.951,7.508,7.508,11.839,3.754,4.331,4.62,11.261,2.599,5.198,4.909,2.599,5.198,4.043,6.641,5.198,1.444,2.599,-1.141,-2.598,-1.833,0.202,-3.012,-0.526,-2.285,-2.286
7.776,0.864,6.48,6.48,5.616,2.592,3.888,5.616,6.912,9.072,3.024,8.64,2.16,4.32,2.592,6.048,4.752,6.48,0.864,4.32,-1.398,-0.193,3.843,2.296,0.746,-0.848,-2.16,-0.777
10.543,0.527,4.744,7.907,0.527,7.38,2.636,6.326,5.799,7.907,1.054,3.163,2.636,3.69,4.744,4.217,5.799,4.217,2.109,2.636,0.95,1.819,-1.958,0.119,8.013,4.534,0.54,-2.579
7.862,0.328,5.897,3.276,4.259,14.086,0.983,4.586,5.897,8.19,2.948,6.552,4.914,3.276,4.914,7.535,7.535,10.155,1.31,3.931,-0.289,1.682,-2.497,-6.405,-0.054,-0.942,-0.077,0.151
12.01,2.184,7.097,9.28,3.275,12.556,2.729,6.005,3.275,15.285,2.729,1.092,3.821,4.913,14.193,4.367,6.005,10.372,0.546,4.367,-3.069,0.368,-9.27,-6.081,-2.605,0.744,-6.692,0.503
7.741,0.553,6.635,4.977,1.106,13.271,3.318,7.741,3.871,11.612,2.765,4.424,6.082,3.318,3.318,7.188,7.741,11.612,0,5.529,-0.28,-2.441,-3.033,-6.001,1.451,-3.073,1.581,-1.006
10.988,1.099,5.494,6.593,2.747,11.537,3.846,7.142,3.296,8.79,2.747,5.494,4.395,3.846,3.296,3.846,9.889,3.846,0.549,3.296,-2.412,-5.669,1.308,-1.681,0.514,-2.008,2.907,4.304
13.783,0.951,7.129,5.703,2.852,10.931,3.327,4.753,6.178,8.555,1.901,6.178,4.277,2.376,4.753,5.703,7.604,10.931,1.901,3.327,2.676,-0.67,0.336,-3.531,-3.192,-1.98,-5.189,-1.564
11.559,1.778,8.003,8.003,4.446,11.559,2.668,7.114,4.446,8.892,1.778,5.335,1.778,3.557,7.114,3.557,4.446,7.114,0,4.446,-5.926,-5.03,3.288,3.202,-2.829,-2.218,-1.224,3.147
13.551,1.564,6.775,6.254,2.606,14.593,3.127,7.296,9.381,9.902,1.564,2.606,3.127,2.606,3.648,7.818,6.775,11.987,0,3.648,2.288,0.594,-2.515,-2.467,-2.191,-3.641,-4.606,-6.291
11.43,0,7.034,7.913,3.517,10.55,0,6.154,9.671,10.55,0.879,1.758,4.396,6.154,1.758,2.638,5.275,16.705,0.879,0,-1.693,-5.66,-2.522,-2.93,-2.673,-2.797,5.579,5.434
12.656,1.808,7.232,6.027,1.205,15.067,3.013,10.246,9.04,6.027,0.603,3.013,4.219,2.411,3.013,6.027,5.424,10.246,0.603,5.424,-0.416,-3.07,-6.15,-3.088,4.586,1.702,-3.864,-3.004
14.38,0.846,5.921,9.304,5.075,9.304,2.538,5.921,8.459,5.921,4.229,1.692,10.15,5.075,3.383,7.613,4.229,7.613,2.538,3.383,-1.78,-3.062,-7.855,-9.078,-0.149,0.669,-0.726,4.406
11.928,0,5.964,8.2,4.473,7.455,0,4.473,8.2,11.182,4.473,5.964,2.236,1.491,2.982,2.982,3.727,7.455,0.745,1.491,-1.42,1.798,-10.511,-6.103,9.1,7.157,2.961,1.596
14.42,0.961,10.575,5.768,2.884,6.729,2.884,7.691,3.845,13.459,4.807,1.923,5.768,5.768,5.768,6.729,4.807,9.613,1.923,2.884,4.623,-1.081,-6.069,-3.024,-2.951,-4.489,-1.347,-4.868
10.506,1.751,3.502,7.587,2.335,15.175,2.335,9.922,8.171,3.502,1.751,0.584,5.253,2.335,1.751,3.502,7.004,7.587,0,2.335,2.572,0.768,-3.958,-4.667,5.083,2.285,0.555,0.477
14.687,2.448,3.672,7.343,1.224,12.239,1.224,4.896,7.343,3.672,0,4.896,3.672,4.896,4.896,2.448,6.119,12.239,2.448,2.448,-5.726,3.887,-4.72,0.009,-6.954,-3.658,8.089,6.268
8.01,1.144,13.16,6.866,5.722,9.155,0.572,4.577,6.294,6.866,1.717,2.861,5.722,1.717,1.717,4.577,6.294,7.438,1.717,2.861,1.263,-1.5,-4.062,-4.658,3.429,5.644,-1.127,2.026
11.253,2.501,10.628,8.127,3.751,11.253,0.625,5.627,2.501,7.502,0,1.25,1.25,1.876,4.376,5.001,4.376,5.627,1.25,3.126,-1.501,-1.066,-2.259,-1.039,-0.223,1.681,5.232,7.275
4.236,2.118,6.354,13.415,3.53,9.885,0,10.591,7.06,5.648,3.53,5.648,2.118,1.412,1.412,5.648,3.53,7.06,2.118,2.118,-0.283,3.931,-6.463,-6.182,0.727,1.266,2.88,6.69
6.326,0.487,3.893,4.866,0.973,6.813,1.46,5.353,5.353,5.353,1.946,3.893,1.946,3.406,3.406,3.406,6.326,9.732,0,1.946,2.394,1.606,2.288,0.057,5.596,4.581,3.53,3.061
14.737,2.105,6.316,3.158,3.158,13.158,0.526,6.842,3.158,9.474,0.526,5.263,4.737,2.632,6.842,6.842,7.368,4.737,0.526,3.158,-0.09,3.863,0.784,-3.13,-0.664,-2.662,-2.147,-1.217
11.484,2.552,7.018,7.018,1.914,7.656,7.656,4.466,3.828,11.484,4.466,5.104,7.656,0.638,8.932,5.104,6.38,10.208,3.19,4.466,-0.673,2.365,-8.474,-4.43,-1.987,-2.674,0.65,-5.998
12.207,2.154,9.335,5.745,1.436,5.027,2.872,10.771,7.181,5.745,2.872,2.872,3.59,1.436,4.308,3.59,4.308,3.59,0.718,2.154,-2.972,1.278,2.006,-0.873,2.85,8.302,-2.957,0.453
8.848,3.403,4.084,4.084,2.722,12.251,0,4.764,6.806,6.125,3.403,3.403,3.403,3.403,2.042,6.806,4.764,11.57,0.681,2.042,-0.741,-4.965,1.141,-1.501,7.954,3.687,-1.707,1.531
9.013,1.387,3.467,4.853,2.08,12.48,0.693,4.16,7.627,11.786,0.693,2.773,1.387,5.547,6.24,5.547,5.547,9.013,2.08,4.853,3.633,5.608,-5.35,-3.922,-0.255,-0.488,-2.095,1.644
13.164,0,4.827,7.899,1.755,15.797,0.878,5.266,3.51,7.899,3.51,3.51,3.072,2.194,6.143,6.582,8.776,11.848,1.316,3.072,-4.107,-3.19,-4.174,-4.953,1.201,1.554,0.998,1.654
12.084,1.667,4.584,4.584,2.917,10.417,1.667,3.75,6.25,8.751,3.334,3.334,3.334,3.334,3.334,8.334,7.084,7.501,2.917,1.25,3.278,0.282,-0.73,-1.183,-1.675,-1.097,-0.225,0.926
8.607,0.993,7.945,4.634,2.979,9.931,4.303,5.959,4.634,8.938,2.979,6.29,6.952,4.303,5.296,6.29,4.965,9.6,1.655,4.634,0.851,1.077,-8.357,-5.64,-0.839,-1.113,0.308,1.823
7.346,1.336,7.346,9.349,3.339,7.346,2.671,10.017,10.685,10.017,0.668,4.675,4.675,1.336,5.343,4.007,6.01,10.685,0.668,4.007,-2.907,-4.74,-2.386,1.848,-5.502,-1.649,3.217,0.592
10.826,1.911,10.189,6.368,3.184,9.553,1.911,5.732,5.732,12.737,0,1.911,7.642,3.821,5.732,5.095,8.916,9.553,0.637,5.732,0.528,3.573,-8.247,-8.397,-6.54,-1.68,-0.64,4.224
12.068,0,6.896,6.896,6.896,9.195,1.149,4.597,3.448,11.494,1.724,4.597,4.023,2.873,5.172,8.046,6.322,5.172,1.149,4.023,-0.248,-3.035,-1.087,-0.276,2.477,3.813,-2.906,-4.48
13.249,1.395,4.881,2.789,2.092,10.459,0.697,6.973,8.368,10.459,1.395,4.184,5.578,2.789,2.092,4.881,5.578,12.551,0,1.395,6.113,-0.41,0.495,-1.814,-0.291,0.243,-1.327,-4.814
16.841,0.674,6.063,6.063,3.368,8.757,0,4.042,6.736,12.799,2.695,4.715,6.063,4.042,4.715,0.674,3.368,9.431,0,2.021,4.097,2.192,-1.626,0.734,-5.94,-0.201,-1.663,-0.657
11.428,0.635,5.079,5.079,1.905,7.619,1.27,8.254,3.809,6.984,2.54,3.175,5.714,3.809,3.809,4.444,5.079,8.889,0,1.27,2.877,0.914,-2.719,0.72,-1.766,1.8,4.161,3.221
7.143,1.786,6.697,3.572,2.679,10.715,1.786,6.25,5.804,7.143,2.232,3.572,2.679,1.786,3.572,3.125,1.786,6.25,0.893,0.893,5.532,3.263,-4.732,-4.484,7.808,4.844,5.158,2.251
9.557,1.738,4.344,4.344,3.475,13.033,1.738,11.295,6.951,6.951,2.607,2.607,5.213,2.607,1.738,4.344,12.164,9.557,0,1.738,0.283,-0.394,-1.713,-4.141,-0.863,-4.105,2.827,2.108
8.719,0.581,6.394,8.719,6.394,7.556,0.581,6.394,11.043,6.975,1.162,4.65,4.069,2.325,4.069,11.043,5.812,7.556,0.581,3.487,-2.903,0.202,-5.2,-6.79,-1.272,7.394,-1.651,2.11
5.63,1.877,7.507,7.038,5.63,6.099,0.938,7.038,7.976,7.038,1.408,2.815,3.284,4.223,6.099,7.507,4.223,7.038,0,1.877,-1.273,2.438,-8.048,-7.156,3.365,4.695,2.182,8.551
6.844,0,6.318,7.897,3.685,8.424,2.632,6.318,7.371,13.688,2.106,4.212,7.371,5.265,8.424,5.265,10.003,7.897,1.579,3.685,-6.27,-2.736,-8.909,-8.182,-1.692,2.096,1.729,4.981
5.69,1.552,7.242,6.724,2.586,5.69,1.552,5.69,4.138,5.69,2.069,2.069,1.552,5.69,5.69,4.138,5.69,7.759,0,4.655,3.369,1.657,-4.342,-4.471,5.811,5.163,2.298,4.65
6.59,1.464,7.322,6.59,1.464,4.393,0.732,7.322,2.929,8.787,3.661,2.197,2.197,5.126,5.858,6.59,5.126,3.661,0.732,4.393,-2.211,2.805,-7.801,-6.513,8.233,8.017,5.981,4.355
8.58,0.452,7.677,8.58,1.806,6.322,4.064,6.322,5.419,6.774,3.161,4.064,5.871,1.806,4.064,1.355,6.322,9.484,0.903,3.161,-1.316,-1.725,0.391,-1.679,4.11,9.811,-3.123,-2.66
8.251,0.375,7.501,10.127,3,7.126,2.25,9.377,6.001,8.251,3.376,2.625,3.751,2.625,7.126,2.625,7.876,8.626,1.125,3.751,-5.2,-2.473,-1.581,-1.374,4.464,4.078,-4.662,0.981
13.567,0.936,3.275,5.614,2.339,8.421,1.871,4.211,3.743,11.696,2.339,2.807,6.082,4.678,3.743,5.614,9.357,7.485,2.339,3.275,4.215,-0.665,-4.715,-3.426,4.393,3.318,-1.842,-4.669
9.518,2.38,5.779,9.858,2.04,9.518,0.68,7.479,5.779,7.139,4.759,4.419,2.72,2.38,4.419,3.399,4.079,8.839,0,3.059,3.839,3.014,-5.289,0.523,-1.885,0.104,0.437,1.015
13.904,1.604,6.417,8.022,2.674,11.231,0.535,9.626,6.417,11.765,3.209,4.278,3.209,4.813,6.417,6.952,5.883,8.557,0,2.139,-5.44,-5.628,-2.135,2.794,-2.466,-0.773,-3.352,-0.653
13.687,2.281,12.546,5.703,4.562,10.265,1.141,10.265,11.406,14.827,1.141,4.562,5.703,3.422,1.141,3.422,6.843,5.703,2.281,2.281,-6.877,-6.08,-5.022,-13.029,-4.67,-3.7,4.727,11.469
11.078,0.923,6.462,9.232,8.309,4.616,0.923,3.693,11.078,5.539,1.846,2.77,2.77,4.616,0,6.462,4.616,10.155,0.923,0.923,-4.887,-2.326,-5.504,-1.828,1.432,5.017,5.117,6.047
8.807,1.036,6.216,6.216,5.698,6.734,1.554,2.59,8.807,6.216,3.108,3.626,3.626,7.252,1.554,4.144,4.662,10.879,1.036,4.144,-2.626,1.698,-2.319,-3.879,2.085,3.147,1.953,2.032
8.587,2.453,9.814,7.36,4.907,7.36,1.227,6.134,7.36,4.907,1.227,2.453,3.68,9.814,4.907,2.453,4.907,8.587,1.227,4.907,-3.024,6.073,-0.374,-1.271,-9.786,0.602,-1.208,4.717
4.55,3.033,10.617,7.583,10.617,12.133,3.033,9.1,13.65,10.617,4.55,4.55,7.583,6.067,4.55,3.033,6.067,6.067,0,4.55,-1.102,2.852,-15.007,-14.649,5.828,2.327,-10.4,-1.798
10.858,2.413,5.429,7.842,7.842,9.049,1.206,3.619,4.223,13.271,1.81,6.636,9.049,3.016,8.445,6.032,6.032,8.445,1.206,2.413,3.315,0.32,-5.707,-2.991,-2.66,-4.584,-1.754,-4.78
