6.936,0,10.018,3.083,3.853,12.33,0.771,2.312,10.018,4.624,1.541,4.624,0.771,2.312,1.541,10.789,6.936,12.33,0.771,5.394,-0.963,0.01
5.086,2.543,4.238,14.411,4.238,6.782,0,5.934,11.02,8.477,2.543,5.934,3.391,2.543,5.934,5.934,11.02,11.868,2.543,1.695,-10.414,-5.72
7.733,0.859,10.311,6.015,7.733,11.17,1.718,4.296,9.452,6.015,4.296,5.155,3.437,4.296,1.718,4.296,6.015,7.733,0.859,4.296,-6.483,-0.923
11.009,0,2.446,2.446,3.67,14.679,1.223,7.339,4.893,1.223,1.223,7.339,4.893,1.223,1.223,6.116,15.902,13.456,1.223,3.67,-3.426,-1.772
8.231,1.859,9.559,2.655,3.452,7.435,1.859,5.842,3.452,6.904,1.859,6.107,4.248,4.248,2.124,6.638,7.169,5.576,2.39,7.7,1.029,-0.334
6.588,2.745,6.588,5.49,4.941,11.529,2.196,4.941,4.666,5.764,2.47,7.96,4.941,2.47,7.137,6.588,4.666,9.882,4.392,4.666,-3.899,-6.721
9.052,1.207,10.56,3.017,5.129,12.672,3.017,4.224,3.017,4.526,1.81,6.939,5.733,5.431,7.241,5.733,2.715,6.034,5.431,5.129,-4.357,-4.261
9.272,0.959,9.911,4.156,5.115,12.788,4.156,6.075,6.075,7.353,1.918,4.156,5.435,3.517,5.115,3.837,5.435,6.394,4.796,3.837,-5.975,-4.325
7.138,1.338,7.361,6.469,4.684,8.476,2.454,6.023,6.692,10.484,2.454,6.692,6.692,4.684,4.238,5.577,4.015,7.138,2.454,5.353,-5.209,-5.207
13.743,0.32,3.835,2.557,4.155,9.588,0.32,5.433,3.196,7.031,1.598,8.629,4.794,3.516,4.155,7.67,4.794,6.712,0.639,5.114,1.057,1.146
11.674,0.922,7.68,3.379,4.608,7.68,2.15,4.915,2.765,7.066,1.843,8.909,5.222,5.53,6.144,7.373,4.301,7.68,2.15,4.608,-2.741,-3.86
3.249,0.325,7.149,6.824,5.524,5.524,2.924,7.799,7.474,7.149,0.325,5.524,5.524,2.924,2.924,6.499,5.524,6.174,1.3,3.574,2.692,3.075
10.014,0.358,6.08,2.503,4.649,6.795,1.431,3.576,6.437,9.298,2.146,10.014,5.007,3.219,2.861,7.868,7.153,7.153,0.358,6.437,-1.173,-2.182
8.316,0.594,8.019,3.861,5.643,11.286,1.782,4.752,8.91,10.098,2.079,5.643,4.752,5.049,2.376,6.237,4.455,5.94,2.079,3.564,-2.557,-2.874
6.671,1.45,5.8,10.151,3.77,6.381,3.19,4.64,8.121,8.991,2.61,4.06,5.22,2.32,4.35,4.35,5.22,8.411,1.16,4.35,-1.572,0.354
12.797,1.906,6.535,5.718,2.178,8.985,5.173,6.807,1.906,8.441,2.451,3.54,4.629,3.812,5.173,4.901,8.441,7.624,1.089,1.634,-2.996,-0.744
11.312,1.028,4.885,5.913,2.314,7.456,1.285,4.885,6.684,8.998,0.514,4.113,3.856,4.371,4.113,4.885,5.399,6.684,0.771,3.085,2.993,4.455
6.15,2.266,4.855,7.445,3.561,5.179,2.913,5.827,8.092,11.006,1.618,4.855,6.474,4.208,3.561,5.503,4.855,8.092,1.942,3.561,-0.917,-1.047
14.405,0,7.202,4.802,2.401,8.003,1.601,4.001,8.803,6.402,1.601,5.602,2.401,0.8,4.001,9.603,4.001,12.804,0.8,1.601,-0.734,-0.099
13.248,0.491,5.888,6.379,2.944,9.813,2.944,7.36,3.925,11.776,2.944,2.453,6.379,6.869,5.397,5.888,5.397,8.341,2.453,1.963,-5.555,-7.298
10.643,0.968,6.289,5.805,2.903,6.289,0.968,5.321,2.903,11.127,2.419,3.386,3.386,3.386,6.773,10.159,4.354,7.74,0.968,1.935,3.849,-1.569
9.059,0,5.387,7.59,4.407,8.325,2.448,5.142,6.366,7.345,1.714,5.387,4.897,3.183,5.142,4.407,3.918,6.611,1.959,4.652,0.547,1.515
13.418,0.28,5.311,5.591,3.914,7.548,1.118,7.268,5.032,8.666,3.634,2.796,3.914,3.075,7.268,6.43,5.871,8.107,1.398,2.516,-0.984,-2.17
9.087,2.556,7.667,7.383,3.691,9.938,2.84,6.815,5.963,5.395,1.988,2.84,6.247,4.543,6.815,5.679,4.543,7.099,2.556,5.395,-5.067,-3.972
11.199,1.05,5.95,4.55,3.5,3.85,2.45,6.649,3.85,9.799,1.4,3.15,3.15,5.95,5.6,5.6,3.15,6.3,0.35,3.85,4.072,4.585
14.384,1.079,4.675,5.754,4.315,7.192,1.798,6.473,2.877,10.069,1.798,3.956,6.113,3.596,5.394,5.754,2.517,6.113,0,2.517,2.351,1.273
15.064,1.808,4.821,5.423,4.218,5.423,4.218,4.821,3.615,7.833,4.821,2.41,4.218,4.218,7.833,6.026,6.026,9.641,1.205,1.808,-1.843,-3.606
8.875,2.448,5.508,6.427,3.672,10.405,4.284,4.896,4.59,9.181,2.142,3.672,3.672,2.754,6.733,3.06,3.978,6.733,1.836,2.448,0.292,2.392
13.034,0.978,5.214,4.562,4.888,11.079,2.933,4.888,3.259,6.843,1.955,3.259,5.214,3.259,6.517,4.236,4.562,5.214,1.629,2.281,2.272,1.928
10.447,1.548,5.03,6.578,3.095,10.447,3.095,6.578,8.512,6.578,0.774,2.708,2.322,3.482,2.708,4.643,4.256,8.512,1.935,1.548,3.774,1.431
12.104,0,8.157,6.841,6.841,10.788,3.421,3.947,4.21,10.262,2.368,4.736,4.473,2.368,4.736,3.684,6.052,4.736,1.316,2.368,-1.04,-2.367
8.024,0.892,6.687,6.687,5.795,2.675,4.012,5.795,7.133,9.362,3.121,8.916,2.229,4.458,2.675,6.241,4.904,6.687,0.892,4.458,-1.443,-0.199
11.544,0.577,5.195,8.658,0.577,8.081,2.886,6.926,6.349,8.658,1.154,3.463,2.886,4.04,5.195,4.618,6.349,4.618,2.309,2.886,1.04,1.992
7.159,0.298,5.369,2.983,3.878,12.826,0.895,4.176,5.369,7.457,2.685,5.966,4.474,2.983,4.474,6.861,6.861,9.247,1.193,3.579,-0.263,1.531
9.732,1.769,5.751,7.52,2.654,10.175,2.212,4.866,2.654,12.386,2.212,0.885,3.097,3.981,11.502,3.539,4.866,8.405,0.442,3.539,-2.487,0.298
7.032,0.502,6.028,4.521,1.005,12.055,3.014,7.032,3.516,10.549,2.512,4.018,5.525,3.014,3.014,6.53,7.032,10.549,0,5.023,-0.254,-2.217
11.608,1.161,5.804,6.965,2.902,12.189,4.063,7.545,3.482,9.287,2.902,5.804,4.643,4.063,3.482,4.063,10.447,4.063,0.58,3.482,-2.548,-5.989
11.973,0.826,6.193,4.954,2.477,9.495,2.89,4.128,5.367,7.431,1.651,5.367,3.716,2.064,4.128,4.954,6.606,9.495,1.651,2.89,2.325,-0.582
11.962,1.84,8.281,8.281,4.601,11.962,2.76,7.361,4.601,9.201,1.84,5.521,1.84,3.681,7.361,3.681,4.601,7.361,0,4.601,-6.133,-5.205
11.133,1.285,5.567,5.139,2.141,11.99,2.569,5.995,7.708,8.136,1.285,2.141,2.569,2.141,2.997,6.423,5.567,9.849,0,2.997,1.88,0.488
11.44,0,7.04,7.92,3.52,10.56,0,6.16,9.68,10.56,0.88,1.76,4.4,6.16,1.76,2.64,5.28,16.72,0.88,0,-1.694,-5.665
11.525,1.646,6.586,5.488,1.098,13.72,2.744,9.33,8.232,5.488,0.549,2.744,3.842,2.195,2.744,5.488,4.939,9.33,0.549,4.939,-0.379,-2.796
12.756,0.75,5.252,8.254,4.502,8.254,2.251,5.252,7.503,5.252,3.752,1.501,9.004,4.502,3.001,6.753,3.752,6.753,2.251,3.001,-1.579,-2.716
12.451,0,6.225,8.56,4.669,7.782,0,4.669,8.56,11.673,4.669,6.225,2.335,1.556,3.113,3.113,3.891,7.782,0.778,1.556,-1.482,1.877
11.748,0.783,8.615,4.699,2.35,5.482,2.35,6.265,3.133,10.965,3.916,1.566,4.699,4.699,4.699,5.482,3.916,7.832,1.566,2.35,3.766,-0.881
10.482,1.747,3.494,7.57,2.329,15.141,2.329,9.9,8.153,3.494,1.747,0.582,5.241,2.329,1.747,3.494,6.988,7.57,0,2.329,2.566,0.767
14.546,2.424,3.636,7.273,1.212,12.122,1.212,4.849,7.273,3.636,0,4.849,3.636,4.849,4.849,2.424,6.061,12.122,2.424,2.424,-5.671,3.85
8.112,1.159,13.327,6.953,5.794,9.271,0.579,4.635,6.374,6.953,1.738,2.897,5.794,1.738,1.738,4.635,6.374,7.532,1.738,2.897,1.279,-1.519
12.597,2.799,11.897,9.098,4.199,12.597,0.7,6.298,2.799,8.398,0,1.4,1.4,2.099,4.899,5.599,4.899,6.298,1.4,3.499,-1.68,-1.193
4.191,2.095,6.286,13.271,3.492,9.779,0,10.477,6.985,5.588,3.492,5.588,2.095,1.397,1.397,5.588,3.492,6.985,2.095,2.095,-0.28,3.888
7.821,0.602,4.813,6.016,1.203,8.423,1.805,6.618,6.618,6.618,2.406,4.813,2.406,4.211,4.211,4.211,7.821,12.032,0,2.406,2.959,1.986
13.516,1.931,5.792,2.896,2.896,12.067,0.483,6.275,2.896,8.689,0.483,4.827,4.344,2.413,6.275,6.275,6.758,4.344,0.483,2.896,-0.082,3.542
9.343,2.076,5.71,5.71,1.557,6.229,6.229,3.633,3.114,9.343,3.633,4.153,6.229,0.519,7.267,4.153,5.191,8.305,2.595,3.633,-0.547,1.924
13.531,2.388,10.347,6.367,1.592,5.571,3.184,11.939,7.959,6.367,3.184,3.184,3.98,1.592,4.776,3.98,4.776,3.98,0.796,2.388,-3.295,1.417
9.953,3.828,4.594,4.594,3.062,13.781,0,5.359,7.656,6.89,3.828,3.828,3.828,3.828,2.297,7.656,5.359,13.015,0.766,2.297,-0.834,-5.585
8.159,1.255,3.138,4.393,1.883,11.297,0.628,3.766,6.904,10.67,0.628,2.511,1.255,5.021,5.649,5.021,5.021,8.159,1.883,4.393,3.288,5.077
12.692,0,4.654,7.615,1.692,15.23,0.846,5.077,3.385,7.615,3.385,3.385,2.961,2.115,5.923,6.346,8.461,11.423,1.269,2.961,-3.96,-3.076
11.621,1.603,4.408,4.408,2.805,10.018,1.603,3.607,6.011,8.415,3.206,3.206,3.206,3.206,3.206,8.015,6.812,7.213,2.805,1.202,3.152,0.272
7.562,0.873,6.98,4.072,2.618,8.725,3.781,5.235,4.072,7.853,2.618,5.526,6.108,3.781,4.654,5.526,4.363,8.435,1.454,4.072,0.748,0.946
7.072,1.286,7.072,9,3.214,7.072,2.572,9.643,10.286,9.643,0.643,4.5,4.5,1.286,5.143,3.857,5.786,10.286,0.643,3.857,-2.798,-4.563
8.927,1.575,8.402,5.251,2.626,7.877,1.575,4.726,4.726,10.502,0,1.575,6.301,3.151,4.726,4.201,7.351,7.877,0.525,4.726,0.435,2.946
11.779,0,6.731,6.731,6.731,8.974,1.122,4.487,3.365,11.218,1.683,4.487,3.926,2.804,5.048,7.852,6.17,5.048,1.122,3.926,-0.242,-2.962
12.323,1.297,4.54,2.594,1.946,9.729,0.649,6.486,7.783,9.729,1.297,3.892,5.189,2.594,1.946,4.54,5.189,11.675,0,1.297,5.686,-0.381
15.4,0.616,5.544,5.544,3.08,8.008,0,3.696,6.16,11.704,2.464,4.312,5.544,3.696,4.312,0.616,3.08,8.624,0,1.848,3.746,2.004
12.083,0.671,5.37,5.37,2.014,8.055,1.343,8.727,4.028,7.384,2.685,3.356,6.041,4.028,4.028,4.699,5.37,9.398,0,1.343,3.042,0.966
8.012,2.003,7.511,4.006,3.005,12.018,2.003,7.011,6.51,8.012,2.504,4.006,3.005,2.003,4.006,3.505,2.003,7.011,1.002,1.002,6.205,3.66
9.026,1.641,4.103,4.103,3.282,12.308,1.641,10.667,6.564,6.564,2.462,2.462,4.923,2.462,1.641,4.103,11.487,9.026,0,1.641,0.268,-0.372
8.271,0.551,6.066,8.271,6.066,7.168,0.551,6.066,10.477,6.617,1.103,4.411,3.86,2.206,3.86,10.477,5.514,7.168,0.551,3.308,-2.754,0.192
5.84,1.947,7.786,7.3,5.84,6.327,0.973,7.3,8.273,7.3,1.46,2.92,3.407,4.38,6.327,7.786,4.38,7.3,0,1.947,-1.32,2.529
6.223,0,5.745,7.181,3.351,7.659,2.394,5.745,6.702,12.446,1.915,3.83,6.702,4.787,7.659,4.787,9.096,7.181,1.436,3.351,-5.701,-2.488
6.26,1.707,7.967,7.398,2.845,6.26,1.707,6.26,4.553,6.26,2.276,2.276,1.707,6.26,6.26,4.553,6.26,8.536,0,5.122,3.707,1.824
7.512,1.669,8.346,7.512,1.669,5.008,0.835,8.346,3.339,10.016,4.173,2.504,2.504,5.843,6.677,7.512,5.843,4.173,0.835,5.008,-2.52,3.197
9.211,0.485,8.242,9.211,1.939,6.787,4.363,6.787,5.818,7.272,3.394,4.363,6.303,1.939,4.363,1.454,6.787,10.181,0.97,3.394,-1.413,-1.852
8.412,0.382,7.647,10.323,3.059,7.265,2.294,9.559,6.118,8.412,3.441,2.676,3.823,2.676,7.265,2.676,8.029,8.794,1.147,3.823,-5.301,-2.521
12.687,0.875,3.062,5.25,2.187,7.874,1.75,3.937,3.5,10.937,2.187,2.625,5.687,4.375,3.5,5.25,8.749,6.999,2.187,3.062,3.942,-0.622
9.057,2.264,5.499,9.38,1.941,9.057,0.647,7.116,5.499,6.793,4.528,4.205,2.588,2.264,4.205,3.235,3.882,8.41,0,2.911,3.652,2.868
13.045,1.505,6.021,7.526,2.509,10.537,0.502,9.031,6.021,11.038,3.01,4.014,3.01,4.516,6.021,6.523,5.519,8.028,0,2.007,-5.104,-5.28
12.417,2.07,11.382,5.174,4.139,9.313,1.035,9.313,10.348,13.452,1.035,4.139,5.174,3.104,1.035,3.104,6.209,5.174,2.07,2.07,-6.239,-5.516
12.347,1.029,7.203,10.29,9.261,5.145,1.029,4.116,12.347,6.174,2.058,3.087,3.087,5.145,0,7.203,5.145,11.319,1.029,1.029,-5.447,-2.593
9.081,1.068,6.41,6.41,5.876,6.944,1.602,2.671,9.081,6.41,3.205,3.739,3.739,7.478,1.602,4.273,4.807,11.217,1.068,4.273,-2.707,1.751
8.001,2.286,9.144,6.858,4.572,6.858,1.143,5.715,6.858,4.572,1.143,2.286,3.429,9.144,4.572,2.286,4.572,8.001,1.143,4.572,-2.818,5.659
3.403,2.269,7.941,5.672,7.941,9.075,2.269,6.806,10.209,7.941,3.403,3.403,5.672,4.538,3.403,2.269,4.538,4.538,0,3.403,-0.825,2.133
8.866,1.97,4.433,6.403,6.403,7.388,0.985,2.955,3.448,10.836,1.478,5.418,7.388,2.463,6.896,4.925,4.925,6.896,0.985,1.97,2.707,0.262
5.438,0,5.438,3.625,2.719,4.532,2.719,6.344,9.063,12.689,3.625,4.532,5.438,2.719,7.251,9.97,3.625,0.906,2.719,8.157,-0.777,-0.732
5.789,2.315,4.631,5.789,5.789,6.946,2.315,4.631,6.946,12.735,3.473,4.631,10.42,5.789,8.104,5.789,5.789,4.631,2.315,3.473,-8.849,-3.452
11.778,3.533,7.067,5.889,5.889,5.889,3.533,3.533,7.067,10.6,7.067,2.356,7.067,1.178,8.245,3.533,4.711,5.889,1.178,4.711,-6.383,-4.331
9.367,0.506,7.342,6.076,4.557,7.342,1.519,6.582,7.342,6.329,1.772,4.557,2.785,3.038,5.569,5.569,6.835,7.848,0.253,2.532,0.893,1.387
7.782,0.599,5.387,6.584,2.993,7.183,2.993,4.789,4.19,5.986,3.592,3.592,5.387,2.993,3.592,3.592,5.387,6.584,1.197,2.993,4.188,8.418
6.866,1.287,5.578,7.295,2.575,6.866,1.716,9.441,4.72,6.866,4.291,2.575,4.291,2.575,5.149,7.295,7.724,4.291,0.858,4.72,1.897,1.124
5.627,0.75,6.378,6.753,1.876,7.128,2.251,8.629,4.127,6.003,2.251,2.626,3.001,4.502,6.378,5.627,7.503,6.753,3.001,2.626,4.812,1.398
12.456,1.205,3.616,8.036,3.616,9.644,1.205,4.42,4.018,8.036,3.215,5.224,2.411,3.215,6.027,2.411,6.429,7.233,2.009,4.42,-0.497,1.649
13.596,1.36,8.837,3.399,3.399,4.079,2.719,7.478,2.719,6.798,2.039,6.798,3.399,5.438,10.877,4.759,4.759,5.438,1.36,6.118,-3.75,-1.617
9.464,2.028,4.732,8.112,1.352,9.464,3.38,4.732,7.436,8.112,2.704,4.732,3.38,5.408,6.76,2.704,6.76,6.084,4.056,3.38,-1.153,-3.624
6.929,0,3.15,6.929,1.26,6.929,0.63,6.929,8.189,8.819,0,4.409,2.52,6.929,1.89,3.15,5.039,7.559,0.63,3.78,6.432,7.898
11.892,0,8.649,9.19,3.243,5.406,2.162,7.568,6.487,14.055,1.622,4.325,3.243,2.703,3.784,4.325,4.865,4.865,1.622,4.325,-2.693,-1.636
14.218,1.354,4.739,3.385,2.708,8.125,2.031,8.802,4.739,8.802,2.031,2.708,4.062,9.479,5.416,5.416,4.739,10.833,0,3.385,-2.444,-4.531
4.124,1.375,4.468,5.842,5.842,7.561,2.406,3.608,4.296,8.42,2.577,6.014,5.499,2.749,4.124,7.389,3.78,6.873,2.406,2.921,3.594,4.134
9.775,1.303,8.472,5.865,7.494,5.865,1.629,4.562,3.91,9.124,3.584,3.258,7.494,4.236,4.888,4.236,5.214,4.562,1.955,3.584,0.071,-1.083
7.486,1.426,7.486,7.843,5.347,6.417,4.634,5.704,4.278,12.477,2.139,6.773,2.852,2.495,4.278,7.13,7.486,8.199,1.426,2.852,-1.886,-6.844
10.939,1.823,4.254,1.215,3.039,7.9,0.304,3.342,2.735,9.42,1.215,4.254,9.116,5.47,2.431,9.42,8.204,6.989,1.519,2.735,3.216,0.46
6.207,2.556,5.477,4.747,3.651,6.937,2.191,6.207,2.556,8.033,0.365,4.381,4.747,2.921,3.651,9.128,9.493,8.033,1.46,5.477,1.3,0.484
8.637,2.468,7.814,4.935,6.169,11.516,2.468,6.58,2.879,8.225,0,7.814,4.935,2.468,5.758,6.992,7.814,7.403,1.645,4.113,-5.274,-5.359
8.765,0.932,6.34,3.357,5.781,10.443,0.932,5.408,3.73,8.951,2.611,5.967,5.781,2.984,2.611,8.392,6.713,5.221,0.932,3.73,0.399,0.02
11.159,0.62,5.269,1.55,2.48,10.539,2.79,3.1,1.86,9.609,0.31,4.65,3.1,5.269,3.41,8.059,10.849,9.919,0.93,3.1,1.525,-0.095
6.732,3.672,6.426,4.59,6.732,10.709,2.754,5.814,4.59,5.202,0.918,7.038,6.12,2.754,4.59,7.343,5.202,7.038,1.53,3.672,-1.553,-1.868
9.757,1.561,7.415,4.683,5.073,8.976,3.512,3.903,2.732,7.805,1.171,4.683,5.464,1.951,4.683,7.025,3.903,6.634,1.951,7.025,-0.01,0.103
7.883,1.213,4.851,2.426,1.819,7.277,3.032,3.032,1.213,7.883,2.426,2.426,6.064,4.245,6.064,5.458,8.489,6.67,3.638,6.67,4.483,2.739
13.867,0,7.87,4.123,2.623,8.995,1.124,4.872,8.995,9.37,1.499,5.997,3.373,6.371,2.249,3.373,4.872,10.869,0,1.124,-2.739,1.172
9.942,0.321,6.735,6.735,3.849,9.301,0.962,5.132,9.622,7.056,2.887,3.207,4.811,3.528,2.566,4.49,5.132,8.339,1.604,1.924,1.479,0.379
12.775,0,9.262,4.471,1.916,7.026,0.958,4.791,9.901,7.346,2.236,6.707,3.194,4.791,1.916,4.471,4.152,8.623,1.597,2.555,-0.348,1.66
13.189,0.599,7.793,5.096,2.997,10.191,1.199,5.995,8.693,6.894,1.499,4.196,4.496,5.995,2.098,4.196,5.395,7.793,0.899,3.897,-2.439,-0.675
8.985,1.797,6.29,6.29,1.797,6.29,2.696,4.493,4.493,14.377,2.696,2.696,4.493,2.696,6.29,3.594,3.594,12.58,0.899,0.899,2.342,-0.282
9.955,0,8.089,5.911,3.733,6.533,1.867,5.6,8.711,6.533,0,5.6,3.733,3.111,3.422,5.289,4.978,7.466,2.178,3.733,1.493,2.067
8.118,0.406,7.915,5.886,3.247,4.465,2.232,4.668,8.727,8.93,0.609,7.306,6.292,3.653,3.45,5.683,6.089,8.93,2.638,5.683,-2.433,-2.494
11.766,0,6.418,7.22,4.011,7.755,0.802,6.151,9.894,8.022,1.604,5.616,5.616,2.407,1.604,3.209,5.348,5.348,2.139,4.011,-1.213,2.27
10.35,0.863,7.763,7.331,5.175,9.056,0.431,6.469,9.919,7.763,1.294,3.45,3.881,5.175,3.881,4.744,5.606,5.606,0.431,3.45,-2.172,-0.467
11.164,0,6.698,4.784,3.828,10.845,0.319,5.422,9.888,7.655,0,5.422,4.784,4.465,1.276,6.06,6.379,7.017,2.552,3.828,-0.326,-2.061
9.671,3.744,6.863,5.928,3.744,7.487,2.184,4.68,8.423,7.799,0.936,3.744,4.056,4.056,3.744,7.799,5.616,6.551,1.56,3.744,-1.196,-1.132
12.128,0,10.106,10.106,4.043,8.085,0,2.021,12.128,6.064,2.021,6.064,0,2.021,0,0,22.234,8.085,2.021,6.064,-6.757,-6.433
11.36,0,6.311,15.147,5.049,6.311,0,3.787,10.098,3.787,0,6.311,2.524,1.262,0,3.787,13.885,3.787,0,5.049,-4.403,5.948
2.857,0,7.143,8.572,2.857,8.572,1.429,10.001,10.001,12.858,1.429,2.857,4.286,8.572,5.715,4.286,10.001,5.715,0,1.429,-9.783,1.203
8.473,5.296,6.355,7.414,2.118,6.355,1.059,3.178,3.178,8.473,2.118,5.296,3.178,1.059,9.533,11.651,8.473,8.473,0,0,-4.187,2.507
4.044,5.055,8.087,10.109,3.033,7.077,2.022,8.087,5.055,7.077,1.011,3.033,3.033,6.066,2.022,8.087,7.077,6.066,0,3.033,-1.789,2.718
7.986,5.324,7.986,5.324,0.887,7.099,1.775,5.324,2.662,5.324,2.662,3.549,3.549,3.549,4.437,6.211,4.437,12.423,0.887,2.662,4.958,0.983
1.375,0,5.5,4.125,5.5,6.875,2.75,8.25,8.25,5.5,1.375,5.5,4.125,2.75,2.75,13.75,11,4.125,0,4.125,-0.507,2.885
17.836,15.854,9.909,5.945,0,9.909,0,9.909,0,0,0,1.982,7.927,3.964,1.982,5.945,1.982,11.891,0,3.964,-2.284,-6.715
11.746,7.341,8.81,17.619,2.937,2.937,1.468,5.873,4.405,0,2.937,0,4.405,4.405,1.468,2.937,1.468,8.81,1.468,2.937,-0.379,6.411
5.262,0,6.314,9.471,3.157,6.314,2.105,9.471,7.367,12.628,2.105,6.314,5.262,3.157,5.262,5.262,7.367,6.314,0,2.105,-4.824,-0.412
4.931,0,11.506,19.725,8.219,3.288,8.219,8.219,6.575,9.863,0,8.219,3.288,6.575,4.931,8.219,4.931,13.15,1.644,1.644,-19.95,-13.196
10.254,0,4.102,8.203,5.469,6.836,2.734,9.57,7.52,6.836,2.051,3.418,4.102,4.102,4.785,5.469,4.102,6.152,0,2.734,-1.472,3.034
5.764,0,4.803,6.725,1.921,8.646,0.961,6.725,5.764,7.685,0.961,5.764,4.803,3.843,7.685,5.764,5.764,5.764,0,3.843,-0.8,7.615
7.199,0,5.142,4.113,6.17,3.085,1.028,10.284,9.255,7.199,4.113,5.142,4.113,5.142,5.142,8.227,4.113,4.113,0,4.113,-2.411,4.716
7.369,3.685,3.685,2.456,8.597,7.369,3.685,4.913,4.913,6.141,1.228,6.141,4.913,7.369,7.369,7.369,8.597,4.913,1.228,2.456,1.027,-5.424
10.839,0.903,6.323,8.129,5.419,7.226,0,4.516,4.516,9.032,0.903,1.806,7.226,2.71,7.226,4.516,9.935,9.935,0.903,8.129,-8.699,-1.494
14.376,0.799,5.591,7.188,3.993,7.987,2.396,3.993,4.792,7.987,3.993,3.195,2.396,0.799,3.993,3.195,5.591,7.188,0,7.188,1.416,1.945
3.53,1.177,3.53,8.236,4.707,9.413,0,3.53,10.59,3.53,2.353,5.883,3.53,3.53,8.236,15.296,7.06,14.12,2.353,4.707,-13.284,-2.027
7.588,0,4.742,10.433,1.897,2.845,0,4.742,3.794,11.382,2.845,6.639,4.742,5.691,11.382,1.897,0,9.485,0.948,4.742,-0.985,5.191
5.811,0,4.649,9.298,5.811,9.298,1.162,6.974,3.487,6.974,5.811,2.325,6.974,6.974,8.136,2.325,4.649,10.461,0,3.487,-3.669,-0.938
10.239,15.359,7.68,0,2.56,5.12,5.12,2.56,5.12,0,0,5.12,7.68,2.56,2.56,5.12,5.12,2.56,5.12,2.56,1.595,6.251
4.38,17.522,4.38,8.761,2.19,13.141,0,6.571,4.38,4.38,4.38,4.38,4.38,0,8.761,4.38,8.761,0,2.19,2.19,-3.777,-1.353
4.36,11.627,2.907,8.72,1.453,13.08,0,0,11.627,7.267,0,4.36,5.814,1.453,0,5.814,4.36,1.453,1.453,8.72,3.043,2.486
5.015,13.374,6.687,5.015,1.672,11.702,3.343,1.672,8.359,3.343,0,6.687,5.015,1.672,5.015,3.343,5.015,6.687,1.672,11.702,-9.854,2.864
0,16.485,0,5.495,2.747,2.747,2.747,0,10.99,2.747,2.747,8.242,0,2.747,8.242,13.737,10.99,5.495,2.747,2.747,-3.183,1.527
3.661,21.966,3.661,3.661,3.661,10.983,3.661,3.661,10.983,18.305,3.661,3.661,0,3.661,7.322,7.322,0,3.661,0,0,-8.033,-5.459
2.655,21.243,7.966,0,2.655,13.277,2.655,0,7.966,2.655,7.966,0,5.311,5.311,7.966,0,5.311,0,0,2.655,-1.905,6.31
3.251,19.506,3.251,3.251,3.251,13.004,3.251,3.251,16.255,3.251,6.502,6.502,9.753,3.251,6.502,6.502,3.251,6.502,0,0,-11.981,-8.308
10.2,15.299,2.55,0,0,17.849,5.1,2.55,2.55,10.2,0,10.2,0,0,7.65,5.1,5.1,5.1,0,2.55,-1.675,-0.32
2.699,10.795,0,0,0,16.192,2.699,2.699,0,5.397,0,2.699,5.397,10.795,0,10.795,10.795,5.397,0,10.795,1.327,1.519
8.06,13.433,5.373,5.373,0,5.373,2.687,10.746,5.373,16.119,0,8.06,0,5.373,5.373,10.746,2.687,0,0,0,-3.704,-1.072
1.968,9.839,1.968,7.871,3.936,9.839,1.968,3.936,3.936,5.904,0,7.871,1.968,0,1.968,7.871,7.871,3.936,0,5.904,5.498,5.948
3.853,17.98,12.843,5.137,2.569,1.284,3.853,3.853,7.706,1.284,1.284,3.853,7.706,1.284,3.853,16.695,6.421,0,1.284,2.569,-4.931,-0.379
